system:index,NDVI_01_Jan,NDVI_02_Feb,NDVI_03_Mar,NDVI_04_Apr,NDVI_05_May,NDVI_06_Jun,NDVI_07_Jul,NDVI_08_Aug,NDVI_09_Sep,NDVI_10_Oct,NDVI_11_Nov,NDVI_12_Dec,NDVI_Max,NDVI_Mean,NDVI_Min,NDVI_StdDev,class,.geo
96_0,0.736945,0.81986266,0.61504906,0.22195207,0.7244123,0.8741475,0.7533207,0.22606924,0.7290478,0.6483361,0.597414,0.19144058,0.8741475,0.5948331,0.19144058,0.23270219688239321,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
97_0,0.668335,0.8159579,0.6256656,0.22885069,0.77140933,0.88485783,0.73936605,0.2674536,0.7223596,0.7012987,0.5643625,0.2775486,0.88485783,0.6056221,0.22885069,0.21609258299944756,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
98_0,0.7098574,0.827248,0.63268584,0.27231294,0.75079423,0.88543713,0.75653553,0.1725041,0.7430101,0.6835981,0.58204603,0.20442632,0.88543713,0.60170466,0.1725041,0.235908417220181,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
99_0,0.78142333,0.8087425,0.30147058,0.41482967,0.49970868,0.35086244,0.70786875,0.44251627,0.10222222,0.11020408,0.05157401,0.36960602,0.8087425,0.41175237,0.05157401,0.245755570747658,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
100_0,0.8002027,0.81091595,0.26248452,0.24025755,0.4629825,0.37959865,0.7748521,0.44673276,0.19644839,-0.025125628,0.094076656,0.45648786,0.81091595,0.40832618,-0.025125628,0.26436030717329334,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
101_0,0.5572113,0.53659177,0.46087393,0.285611,0.3485855,0.39058414,0.29860228,0.37598848,0.23628977,0.33276376,0.42490843,0.21952699,0.5572113,0.37229478,0.21952699,0.1037043318995954,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
102_0,0.7444489,0.7893086,0.49278092,0.24168126,0.46956378,0.35784754,0.7740901,0.47346658,0.08078503,-0.29351184,0.2326923,0.20250522,0.7893086,0.38047153,-0.29351184,0.3029181169154463,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
103_0,0.80540663,0.8500543,0.5762712,0.15943086,0.41093293,0.38001606,0.8528661,0.16517857,0.32356256,-0.46393973,-0.12993039,-0.08017908,0.8528661,0.32080585,-0.46393973,0.3984311186196049,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
104_0,0.7895597,0.8327035,0.54977375,0.17183314,0.44467354,0.46741235,0.8700722,0.1750646,0.32392776,-0.31317493,-0.15005477,-0.10140524,0.8700722,0.33836547,-0.31317493,0.3779740348565183,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
105_0,0.77395,0.80409473,0.5134719,0.20944993,0.30883896,0.23268086,0.796495,0.2769716,0.23479491,-0.36807278,0.35846373,0.4227707,0.80409473,0.3803258,-0.36807278,0.3130221086053719,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
106_0,0.7200211,0.77147555,0.52645934,0.2858969,0.61621374,0.311054,0.7816203,0.38456634,0.5658996,0.517607,0.6981728,0.6517078,0.7816203,0.56922454,0.2858969,0.16328036124434514,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
107_0,0.75512594,0.7798658,0.5107617,0.21418919,0.3882979,0.2766259,0.7992895,0.2713568,0.5032258,-0.22690438,0.48424986,0.4772548,0.7992895,0.43611157,-0.22690438,0.27532223954869284,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
108_0,0.51242423,0.31484938,0.2541698,0.15084621,0.83090234,0.6491413,0.88914025,0.31301484,0.15872203,-0.2513369,-0.014098201,-0.056583818,0.88914025,0.3125993,-0.2513369,0.3377056228614009,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
109_0,0.5622565,0.3135915,0.28658172,0.24711597,0.71558243,0.6013272,0.849032,0.25811002,0.4221358,0.58474576,0.1728302,0.21125942,0.849032,0.43538073,0.1728302,0.21188574564936077,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_0,0.5524342,0.4667105,0.32460064,0.3928434,0.6529793,0.5294962,0.63641757,0.50421685,0.49177024,0.513089,0.4293381,0.4398827,0.6529793,0.49448156,0.32460064,0.09013233001217134,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
111_0,0.23570432,0.2339097,0.20055582,-0.08735632,0.5152992,0.45585263,0.90616286,0.18663763,-0.2897196,-0.62971985,-0.28950158,-0.27655986,0.90616286,0.096772075,-0.62971985,0.4098604178103098,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
112_0,0.21965243,0.21063751,0.19303268,-0.07640825,0.44615385,0.2796227,0.9027007,0.17361939,0.098981075,-0.6421053,-0.3319672,-0.27674624,0.9027007,0.09976445,-0.6421053,0.38159985037183625,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
113_0,0.2989087,0.3199334,0.24304175,0.1465587,0.45592147,0.44214317,0.7000732,0.24363162,0.46680412,0.3999058,0.1591449,0.11434782,0.7000732,0.33253455,0.11434782,0.1618509658401426,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
114_0,0.11528695,0.08721687,0.10058188,0.07318308,0.06887884,0.13121095,0.09385422,0.15513834,0.050914485,0.045900602,0.215,0.12172212,0.215,0.104907356,0.045900602,0.04553500407035011,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
115_0,0.23887467,0.23556231,0.24413508,0.20029062,0.25874126,0.27766225,0.45446914,0.46345732,0.44873098,0.33128735,0.45776793,0.37293234,0.46345732,0.3319926,0.20029062,0.09779185662529738,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
116_0,0.49948347,0.4725151,0.43395212,0.42327103,0.56217545,0.57481295,0.6837803,0.51598173,0.5222672,0.6014004,0.31665364,0.5982605,0.6837803,0.51704615,0.31665364,0.09356849263566502,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
117_0,0.39798644,0.79905766,0.56851786,0.23293173,0.12687585,0.18099548,0.18796068,0.57079315,0.44691753,0.696,0.40084094,0.5233073,0.79905766,0.42768204,0.12687585,0.20576665751518078,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
118_0,0.29106775,0.2279606,0.21502763,0.15026326,0.5106772,0.57230836,0.8336821,0.18113948,0.10558123,-0.32857144,0.07914971,0.20084566,0.8336821,0.25326097,-0.32857144,0.27653883221562303,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
119_0,0.6726944,0.23431884,0.21577415,0.16350815,0.25224632,0.47646663,0.7865456,0.7345208,0.15088157,-0.47482014,0.02748227,0.039969254,0.7865456,0.27329898,-0.47482014,0.33958357405145617,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
120_0,0.1684729,0.59434915,0.6886675,0.56681484,0.20540889,0.66039807,0.8179051,0.516054,0.33549082,-0.40307906,-0.080213904,0.12830809,0.8179051,0.34988135,-0.40307906,0.3439592254784988,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
121_0,0.49227917,0.592865,0.58923477,0.5827493,0.40671304,0.61874026,0.7897481,0.6887679,0.71346295,0.4301556,0.70336473,0.41123188,0.7897481,0.5849427,0.40671304,0.12212740638330233,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
122_0,0.10313901,0.487965,0.69808495,0.52011925,0.30784237,0.7609108,0.82588947,0.6647287,0.23039216,-0.3914409,-0.10969793,-0.030670822,0.82588947,0.3389385,-0.3914409,0.37025139378871114,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
123_0,0.7595339,0.63653636,0.20959815,0.23244482,0.2750095,0.66898364,0.802849,0.2227691,-0.06349207,-0.27995184,-0.20608899,-0.027961362,0.802849,0.26918584,-0.27995184,0.359805586773111,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
124_0,0.19906688,0.568574,0.7111197,0.6876268,0.2777168,0.7313172,0.8618619,0.7673759,0.036585364,-0.26787332,-0.17713004,-0.059797607,0.8618619,0.3613703,-0.26787332,0.39008893211674783,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
125_0,0.78054476,0.4543541,0.16554889,0.15458627,0.7395639,0.847765,0.50457424,0.317757,0.20264901,-0.051937986,0.10816327,-0.15095541,0.847765,0.3393844,-0.15095541,0.31415039063720157,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
126_0,0.26873285,0.22033899,0.1833785,0.07914893,0.4769989,0.5351167,0.8024623,0.5119127,0.11178597,-0.3642384,0.085192695,-0.24469274,0.8024623,0.22217812,-0.3642384,0.3162907001270363,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
127_0,0.3114515,0.24080604,0.207954,0.17174178,0.5459172,0.56356657,0.73610294,0.23534137,0.05075828,-0.3122807,-0.05155875,-0.20756757,0.73610294,0.20768605,-0.3122807,0.2984448463981618,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
128_0,0.42234993,0.35718375,0.30273634,0.35381114,0.55866957,0.38768277,0.57790476,0.42269737,0.30320102,0.5324138,0.08040404,0.36096048,0.57790476,0.38833457,0.08040404,0.12921413746494273,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
129_0,0.3524962,0.3292789,0.28346857,0.37551582,0.32698137,0.37008628,0.32265553,0.33221665,0.45441762,0.674277,0.3502658,0.4425087,0.674277,0.38451403,0.28346857,0.09909267499042156,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
130_0,0.34842452,0.3299038,0.27153218,0.14344685,0.19108826,0.21434978,0.3311911,0.11623819,0.7810179,0.84319526,0.38360655,0.24271844,0.84319526,0.34972608,0.11623819,0.2216483400319205,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
131_0,0.36148492,0.3509009,0.2972721,0.2129964,0.20086393,0.22630738,0.34716576,0.19625695,0.7606629,0.81053674,0.37120315,0.27842435,0.81053674,0.36783963,0.19625695,0.19692660807655968,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
132_0,0.61452144,0.65471673,0.44987655,0.19898283,0.6199723,0.5258391,0.7604913,0.33700088,0.19471489,-0.48307693,-0.19680464,-0.27653632,0.7604913,0.28330818,-0.48307693,0.3899125956952736,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
133_0,0.16897507,0.17995545,0.15864868,0.15766503,0.37022755,0.5450972,0.81315213,0.47328633,0.03331184,-0.4,-0.07794677,-0.23957092,0.81315213,0.18190013,-0.4,0.32376787354256864,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
134_0,0.2425322,0.28842315,0.20506576,0.12455151,0.25820434,0.26299423,0.28712356,0.28702417,0.36020806,0.39574468,0.44638732,0.59549916,0.59549916,0.3128132,0.12455151,0.11770466098848587,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
135_0,0.683469,0.86001176,0.60772765,0.15845743,0.46677384,0.4904905,0.77256095,0.21818876,-0.22222222,-0.39483395,-0.18072289,-0.13994911,0.86001176,0.27666265,-0.39483395,0.41262611499257984,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
136_0,0.2876781,0.25537208,0.23336141,0.18615042,0.24115756,0.5622911,0.8306333,0.51184833,0.062416106,-0.4136808,-0.13,-0.2712766,0.8306333,0.19632925,-0.4136808,0.3374324869055249,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
137_0,0.7991823,0.860721,0.5172779,0.17711172,0.59128714,0.30807123,0.7799653,0.25673014,-0.0076791807,-0.08396947,0.02012764,-0.28502417,0.860721,0.32781678,-0.28502417,0.36474306069104717,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
138_0,0.48832953,0.7290276,0.5826217,0.23253012,0.18163672,0.6,0.8166491,0.77148634,-0.1420205,0.052941177,-0.07739938,-0.20486815,0.8166491,0.33591118,-0.20486815,0.35770826322371485,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
139_0,0.36287424,0.6858044,0.5271192,0.19873635,0.1420839,0.6185276,0.80146414,0.789365,-0.27364865,-0.18019626,-0.052083332,-0.20598389,0.80146414,0.28450522,-0.27364865,0.3839205528626151,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
140_0,0.76798016,0.8405356,0.5822669,0.20049866,0.12524234,0.7094895,0.7937743,0.31912902,-0.0701107,-0.0471597,0.04028436,-0.05390539,0.8405356,0.35066876,-0.0701107,0.3491126102950451,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
141_0,0.22729696,0.36038396,0.47646523,0.5455476,0.26941305,0.28216612,0.85094917,0.16593337,0.1552,-0.5246377,0.043041606,-0.113702625,0.85094917,0.2281714,-0.5246377,0.32906402839375437,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
142_0,0.3211517,0.33352017,0.24731746,0.3043478,0.68113524,0.46255708,0.88368684,0.06878307,0.012298959,-0.5146199,-0.114215285,-0.20596102,0.88368684,0.20666684,-0.5146199,0.3696418508506449,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
143_0,0.28021607,0.24164066,0.23123513,0.31643683,0.81733197,0.2818637,0.76017374,0.2334267,0.19595355,-0.58158994,-0.05171158,-0.082840234,0.81733197,0.22017805,-0.58158994,0.3505691640567488,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
144_0,0.5919099,0.70815086,0.36989862,0.30888575,0.39007092,0.63228935,0.8071737,0.7926142,0.525941,0.37867486,0.7398035,0.39547095,0.8071737,0.55340695,0.30888575,0.17425699833682268,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
145_0,0.578147,0.6906594,0.3619502,0.2828169,0.45206258,0.603535,0.787728,0.7641844,0.3392613,0.22316384,0.61640716,0.3238289,0.787728,0.5019787,0.22316384,0.18737164434943016,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
146_0,0.7383721,0.7866237,0.41996333,0.21243833,0.37484637,0.6395868,0.87068963,0.7720951,0.26807564,0.25208086,0.24670051,0.27001023,0.87068963,0.48762354,0.21243833,0.2424075586356882,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
147_0,0.4750198,0.5372649,0.45431277,0.5,0.43412688,0.24635993,0.65681463,0.49598134,0.63244104,0.5766017,0.38926828,0.5168292,0.65681463,0.49291837,0.24635993,0.10517086570640134,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
148_0,0.41636726,0.7854226,0.6076734,0.5917526,0.2312609,0.3284035,0.8288988,0.22184761,0.32877815,-0.20604914,0.119391635,0.37842864,0.8288988,0.38601467,-0.20604914,0.2779740068847744,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
149_0,0.43602344,0.74933404,0.5813506,0.57310396,0.238653,0.30042315,0.81487775,0.22964925,0.40175954,0.17450683,0.22713864,0.42105263,0.81487775,0.4289894,0.17450683,0.20297090354638606,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
150_0,0.8116183,0.83049935,0.24933106,0.1351626,0.11046991,0.29340836,0.7639676,0.5648921,0.10332103,-0.84431136,0.036038514,-0.12635984,0.83049935,0.24400313,-0.84431136,0.45242698432983947,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
151_0,0.8153708,0.8348551,0.25375986,0.13968958,0.113089934,0.39299765,0.7994882,0.6187147,0.11056208,-0.9882353,0.04645048,-0.107589655,0.8348551,0.25242946,-0.9882353,0.48929065983383524,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
152_0,0.76625097,0.8557226,0.6214797,0.19679211,0.28969514,0.39778534,0.83139396,0.185261,0.13933095,-0.5019455,-0.030777257,-0.037292026,0.8557226,0.30947477,-0.5019455,0.39120165792194717,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
153_0,0.759942,0.73540854,0.37533578,0.1892552,0.6475718,0.20371617,0.75941783,0.40484428,0.22085561,0.073469386,0.27967808,0.2859512,0.759942,0.41128716,0.073469386,0.2381829205243591,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
154_0,0.73412406,0.7233294,0.35243818,0.1425031,0.6972477,0.15947895,0.74457043,0.40781865,0.46300623,0.56514657,0.34618607,0.26636514,0.74457043,0.4668512,0.1425031,0.213719526771352,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
155_0,0.7327364,0.7435365,0.37274337,0.24421594,0.71730936,0.3155228,0.78937197,0.48419026,0.62323,0.5086108,0.2596206,0.46076363,0.78937197,0.52098763,0.24421594,0.18921614839161657,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
156_0,0.586113,0.77582157,0.446938,0.2182842,0.6165153,0.7435233,0.8265534,0.13464643,0.014035696,-0.41935483,-0.17252396,-0.145868,0.8265534,0.302057,-0.41935483,0.40407338494231915,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
157_0,0.2977233,0.7420015,0.5982458,0.31925166,0.23847415,0.50675416,0.80748373,0.22209275,0.14324065,-0.40454546,-0.17903225,-0.06609547,0.80748373,0.26879954,-0.40454546,0.349715077569721,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
158_0,0.24458204,0.1940752,0.18050657,0.30405688,0.8422333,0.79328793,0.8569554,0.14257096,0.31777576,-0.37062937,-0.15160796,-0.1597633,0.8569554,0.2661703,-0.37062937,0.38216247318676555,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
159_0,0.17052881,0.6745138,0.71480566,0.5458937,0.18910964,0.387538,0.8542909,0.6767217,0.020958085,-0.022675738,-0.012437811,-0.18114477,0.8542909,0.33484185,-0.18114477,0.3360558386272149,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
160_0,0.16666667,0.7657063,0.71507674,0.51724136,0.17491749,0.7098683,0.8601012,0.5486364,-0.021398002,0.124105014,-0.0010810811,-0.16862746,0.8601012,0.36593443,-0.16862746,0.342252693371062,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
161_0,0.14606741,0.62889165,0.7108434,0.52956843,0.19974874,0.3555861,0.80161476,0.77515954,0.17451523,-0.027027028,0.2915601,-0.07462686,0.80161476,0.3759918,-0.07462686,0.2940671135204069,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
162_0,0.31260997,0.4431631,0.56219196,0.5136425,0.32556635,0.51645035,0.80529207,0.68374383,0.30578512,0.3768116,0.38957235,0.4347509,0.80529207,0.472465,0.30578512,0.14728390011420903,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
163_0,0.37788495,0.47484145,0.6032018,0.59022117,0.39243242,0.73622805,0.87580407,0.7072758,0.66603416,0.5618676,0.548727,0.67485607,0.87580407,0.6007812,0.37788495,0.13795035614428353,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
164_0,0.30134583,0.42569965,0.665315,0.5687435,0.2136417,0.64080304,0.86826974,0.7260565,0.32135075,0.2699333,0.42929038,0.44421628,0.86826974,0.48955548,0.2136417,0.1952003830383567,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
165_0,0.5974235,0.36902288,0.27707168,0.23125178,0.30442178,0.785658,0.88351697,0.6473029,0.22357343,-0.014364641,0.12612613,0.5267299,0.88351697,0.41314453,-0.014364641,0.26270326244647124,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
166_0,0.28293937,0.31298065,0.34003657,0.45323092,0.2805139,0.5468059,0.8532474,0.67194825,0.11157456,0.06942914,0.06593407,0.42059264,0.8532474,0.3674361,0.06593407,0.229979746069302,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
167_0,0.29278642,0.43656537,0.5004808,0.6550308,0.21719457,0.46765798,0.7445953,0.6625981,0.26172978,0.08353895,0.21454173,0.38221884,0.7445953,0.40991154,0.08353895,0.19716031482318178,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
168_0,0.26228756,0.69185805,0.63247746,0.26850712,0.15492958,0.76401347,0.7839979,0.614476,0.18355066,0.0,0.14754099,0.22217555,0.7839979,0.39381787,0.0,0.26821173369470286,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
169_0,0.55064195,0.7060431,0.6252247,0.54915357,0.56078684,0.71420366,0.75323945,0.66794103,0.74777365,0.70761937,0.69718564,0.55934083,0.75323945,0.6532628,0.54915357,0.07640654932792477,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
170_0,0.7848693,0.84861976,0.59387934,0.2557981,0.2913386,0.8144394,0.86329246,0.16178736,0.34742403,0.6943069,0.4111349,0.10058272,0.86329246,0.51395607,0.10058272,0.27172958709209655,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
171_0,0.22086957,0.19858156,0.19262294,0.2045794,0.16750757,0.48923078,0.7381843,0.637105,0.17783292,0.106350996,0.033396345,0.25043327,0.7381843,0.28472456,0.033396345,0.20803626631469846,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
172_0,0.34676102,0.29791778,0.24123712,0.2239479,0.4375,0.4963543,0.69751424,0.5837126,0.5959432,0.46681663,0.5418502,0.4321989,0.69751424,0.44681284,0.2239479,0.14145958342199935,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
173_0,0.1956044,0.19186991,0.15394434,0.13832918,0.13349168,0.48616832,0.7688153,0.6043836,-0.19134396,-0.22623828,-0.03076923,0.22963285,0.7688153,0.20449068,-0.22623828,0.28403669113582164,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
174_0,0.50042075,0.49430397,0.40617517,0.5546688,0.28693146,0.257359,0.29709062,0.64082885,0.73550874,0.50576925,0.39263803,0.52457374,0.73550874,0.46635568,0.257359,0.13878853205146288,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
175_0,0.69662297,0.72871614,0.30341983,0.28245696,0.39383957,0.25747916,0.25313807,0.7442102,0.64832795,0.53044283,0.35459253,0.46616384,0.7442102,0.4716175,0.25313807,0.1832929241495193,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
176_0,0.71173584,0.79063284,0.31128955,0.23028392,0.3895278,0.23212644,0.2867763,0.7304519,0.59132653,0.43492407,0.3653846,0.45120436,0.79063284,0.46047202,0.23028392,0.19028900148508612,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
177_0,0.52719486,0.8312365,0.71971726,0.1827503,0.4826701,0.8876019,0.89958656,0.20525329,0.18704204,-0.29226145,-0.18181819,0.107661694,0.89958656,0.37971956,-0.29226145,0.39022199926219775,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
178_0,0.36933798,0.31989327,0.30546075,0.3153868,0.27865168,0.3118971,0.4318372,0.4291939,0.58723515,0.50629807,0.49177575,0.33467472,0.58723515,0.39013687,0.27865168,0.09384687057233666,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
179_0,0.5572027,0.54576856,0.4367727,0.47149348,0.601413,0.6594636,0.67945826,0.654386,0.7241127,0.66069454,0.5700222,0.6593293,0.7241127,0.6016764,0.4367727,0.08377141226691186,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
180_0,0.759537,0.77687734,0.3385266,0.19074707,0.3667393,0.7846912,0.8744993,0.38961038,0.15142429,-0.30401692,-0.15108834,0.2144522,0.8744993,0.36599997,-0.30401692,0.3622734137869754,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
181_0,0.7624014,0.7723643,0.37565383,0.2327895,0.27441198,0.81463915,0.8721012,0.40500835,0.2997602,-0.22585794,-0.14401622,0.23006834,0.8721012,0.38911033,-0.22585794,0.3457236686671577,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
182_0,0.4531347,0.4425599,0.32813475,0.2705061,0.28129205,0.37323943,0.49798504,0.41766903,0.33717164,0.18838476,0.093429156,0.17992178,0.49798504,0.32195237,0.093429156,0.11879260567712639,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
183_0,0.43216345,0.42035928,0.4174387,0.53556967,0.6937023,0.7150917,0.5541535,0.7468299,0.7135473,0.720551,0.6043011,0.72502315,0.7468299,0.60656095,0.4174387,0.12455427371680927,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
184_0,0.3009387,0.3125536,0.25361368,0.25520387,0.3745406,0.40201494,0.71611774,0.5355137,0.68171024,0.41470292,0.234676,0.65985036,0.71611774,0.42845303,0.234676,0.16919359798112127,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
185_0,0.42442882,0.42000943,0.34161782,0.35600278,0.55144155,0.4974587,0.71268654,0.7582307,0.6412232,0.59203273,0.68621063,0.67193484,0.7582307,0.55443984,0.34161782,0.1383192765584633,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
186_0,0.3178492,0.3251128,0.23818731,0.41820213,0.55236936,0.33175167,0.71809244,0.40562248,0.5109302,0.737475,0.054144517,0.5595653,0.737475,0.4307752,0.054144517,0.18882681132613688,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
187_0,0.2532189,0.23683631,0.1858167,0.044733044,0.68849313,0.47086546,0.7929357,0.1800379,0.43767816,-0.086419754,0.32124224,0.25659373,0.7929357,0.3151693,-0.086419754,0.23974381276647913,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
188_0,0.24229075,0.22617353,0.21435538,0.01843611,0.7777778,0.50577694,0.7841052,0.19216965,0.36739516,0.23076923,-0.06904232,0.32293165,0.7841052,0.3177616,-0.06904232,0.25070938083431,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
189_0,0.7421174,0.82199335,0.29808396,0.26125368,0.53230417,0.18350415,0.82460535,0.20801124,0.36213234,-0.51380473,0.16545455,0.2021958,0.82460535,0.34065428,-0.51380473,0.3529202585996975,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
190_0,0.73073024,0.8254431,0.31361187,0.25279358,0.6392034,0.19027326,0.7980456,0.20126894,0.5096819,-0.4242623,0.39671683,0.26426372,0.8254431,0.39148083,-0.4242623,0.33262309723135336,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
191_0,0.7085874,0.78510696,0.28606796,0.26820758,0.5427594,0.21249844,0.79844314,0.2145822,0.45067087,-0.5960591,0.13988657,0.25842273,0.79844314,0.33909786,-0.5960591,0.3606074275843867,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
